business_name,telephone,business_page,category,website,street,locality,region,zipcode,latitude,longitude
Westchester Jewish Community Services,(914) 734-1359,https://www.yellowpages.com/peekskill-ny/mip/westchester-jewish-community-services-7103771,"Synagogues,Religious Organizations,Social Service Organizations",,612 Depew St,Peekskill,NY,10566,41.27847892726914,-73.9233027583063
Chabad-Lubavitch Synagogue,(845) 356-3850,https://www.yellowpages.com/monsey-ny/mip/chabad-lubavitch-synagogue-453375336,Synagogues,,4 Phyllis Ter,Monsey,NY,10952,41.11679943467149,-74.06643214466953
Congregation Aha Vas Yisrael,(718) 520-6273,https://www.yellowpages.com/flushing-ny/mip/congregation-aha-vas-yisrael-3962493,"Synagogues,Churches & Places of Worship",,14702 73rd Ave,Flushing,NY,11367,40.7654301,-73.8174291
First Hebrew Congregation of Peekskill,(914) 737-8155,https://www.yellowpages.com/peekskill-ny/mip/first-hebrew-congregation-of-peekskill-4875925,"Synagogues,Religious Organizations",http://www.firsthebrew.org,813 Main St,Peekskill,NY,10566,41.291257,-73.923321
Birchwood Jewish Center,(516) 334-2800,https://www.yellowpages.com/westbury-ny/mip/birchwood-jewish-center-454811128,"Synagogues,Churches & Places of Worship",,675 Brookside Ct,Westbury,NY,11590,40.7556561,-73.5876273
Congregation Beth Tefilla,(845) 356-5089,https://www.yellowpages.com/monsey-ny/mip/congregation-beth-tefilla-458620002,"Synagogues,Churches & Places of Worship,Religious Organizations",,Maplewood Ln,Monsey,NY,10952,41.1157843,-74.0708941
Congregation Avnei Zedek,(845) 783-0994,https://www.yellowpages.com/monroe-ny/mip/congregation-avnei-zedek-29613762,Synagogues,,5 Sanz Ct,Monroe,NY,10950,41.341810264959335,-74.16940953016099
Congregation Beth Tikvah,(516) 785-2445,https://www.yellowpages.com/wantagh-ny/mip/congregation-beth-tikvah-487806240,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.templefjc.org,3710 Woodbine Ave,Wantagh,NY,11793,40.688309000000004,-73.49644507317075
Congregration Bait El Yahu,(516) 482-7770,https://www.yellowpages.com/great-neck-ny/mip/congregration-bait-el-yahu-5390955,"Synagogues,Reform Synagogues,Churches & Places of Worship",,209 Middle Neck Rd,Great Neck,NY,11021,40.7951164,-73.7337407
Congregation & Talmud Torah Ahavath Achim,(718) 375-3895,https://www.yellowpages.com/brooklyn-ny/mip/congregation-talmud-torah-ahavath-achim-2022675,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.ahavathachimonline.org,1741 E 3rd St,Brooklyn,NY,11223,40.60782176470588,-73.97055305882353
Empty Hand Zen Center,(914) 636-1450,https://www.yellowpages.com/new-rochelle-ny/mip/empty-hand-zen-center-4814632,"Synagogues,Churches & Places of Worship,Buddhist Places of Worship",http://www.emptyhandzen.org,45 Lawton St,New Rochelle,NY,10801,40.90988835000046,-73.78202723034907
Congregation Etz Chaim,(718) 339-4886,https://www.yellowpages.com/brooklyn-ny/mip/congregation-etz-chaim-8616120,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.etzchaimofflatbush.com,1649 E 13th St,Brooklyn,NY,11229,40.609147163265305,-73.96013718367347
United Jewish Communities,(212) 480-4824,https://www.yellowpages.com/new-york-ny/mip/united-jewish-communities-21681902,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.uhcofny.org,25 Broadway Fl 17,New York,NY,10004,40.7127281,-74.0060152
Congregation Da'at Elohim,(888) 590-2791,https://www.yellowpages.com/new-york-ny/mip/congregation-daat-elohim-496310519,"Synagogues,Reform Synagogues",http://www.tuj.org,1010 Park Ave,New York,NY,10028,40.77946795,-73.9582649374
N'shei Chabad of Crown Heights,(718) 467-5106,https://www.yellowpages.com/brooklyn-ny/mip/nshei-chabad-of-crown-heights-497461913,Synagogues,http://www.nsheichabadcentral.org,319 Kingston Ave Suite 180,Brooklyn,NY,11213,40.6501038,-73.9495823
New Synagogue of Fort Lee,(201) 947-1555,https://www.yellowpages.com/fort-lee-nj/mip/new-synagogue-of-fort-lee-15905910,"Synagogues,Clergy",http://www.tnsfl.org,1585 Center Ave,Fort Lee,NJ,7024,40.850034,-73.974415
Iranian Jewish Center,(516) 482-8080,https://www.yellowpages.com/great-neck-ny/mip/iranian-jewish-center-572931,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.bhgn.org,160 Steamboat Rd,Great Neck,NY,11024,40.8082363,-73.7508583765277
Shuvah Yisrael Synagogues,(516) 333-7227,https://www.yellowpages.com/syosset-ny/mip/shuvah-yisrael-synagogues-462703399,Synagogues,http://shuvah.com,178 Cold Spring Rd,Syosset,NY,11791,40.8314035,-73.4933326815829
Congregation Share Zedek,(212) 874-7005,https://www.yellowpages.com/new-york-ny/mip/congregation-share-zedek-3476796,"Synagogues,Churches & Places of Worship",http://www.sznyc.org,212 W 93rd St,New York,NY,10025,40.792283350000005,-73.97264004014755
Shuva Israel,(347) 312-2355,https://www.yellowpages.com/brooklyn-ny/mip/shuva-israel-2479270,"Synagogues,Religious Organizations,Churches & Places of Worship",,2015 Avenue R,Brooklyn,NY,11229,40.606649700000006,-73.95210755400214
Reform Temple Of Putnam Valley,(845) 528-4774,https://www.yellowpages.com/putnam-valley-ny/mip/reform-temple-of-putnam-valley-7334265,"Synagogues,Churches & Places of Worship",http://www.rtpv.org,Church Rd,Putnam Valley,NY,10579,41.3623598,-73.8482721
Wantagh Jewish Center,(516) 785-2445,https://www.yellowpages.com/wantagh-ny/mip/wantagh-jewish-center-541046532,"Synagogues,Churches & Places of Worship",http://www.templefjc.org,3710 Woodbine Ave,Wantagh,NY,11793,40.688309000000004,-73.49644507317075
Lake Success Jewish Center,(516) 466-0569,https://www.yellowpages.com/great-neck-ny/mip/lake-success-jewish-center-12663711,"Synagogues,Churches & Places of Worship",http://www.lakesuccessjc.org,354 Lakeville Rd,Great Neck,NY,11020,40.7870327,-73.7267563
Chabad Outreach Center,(516) 825-5566,https://www.yellowpages.com/valley-stream-ny/mip/chabad-outreach-center-12814146,"Synagogues,Religious General Interest Schools",http://www.chabadoutreachcenter.com,550 Rockaway Ave,Valley Stream,NY,11581,40.65672,-73.700867
Newyork Hua Lian Tsu Hui Temple,(718) 961-1996,https://www.yellowpages.com/flushing-ny/mip/newyork-hua-lian-tsu-hui-temple-8101245,"Synagogues,Temples,Buddhist Places of Worship",,4066 College Point Blvd,Flushing,NY,11354,40.7654301,-73.8174291
Adat Chaim Messianic Synagogue,(845) 340-4344,https://www.yellowpages.com/kingston-ny/mip/adat-chaim-messianic-synagogue-8048795,Synagogues,https://adatchaim.net,15 Lapla Rd,Kingston,NY,12401,41.9287812,-74.0023702
Augudath Israel Of Madison,(718) 998-8029,https://www.yellowpages.com/brooklyn-ny/mip/augudath-israel-of-madison-8430168,"Synagogues,Churches & Places of Worship",http://www.aiofmadison.org,2122 Avenue S,Brooklyn,NY,11229,40.60409026530613,-73.95094040816326
Valley Stream Jewish Center,(516) 825-2090,https://www.yellowpages.com/valley-stream-ny/mip/valley-stream-jewish-center-3402614,"Synagogues,Churches & Places of Worship,Recreation Centers",http://www.valleystreamjc.org,322 N Corona Ave,Valley Stream,NY,11580,40.6731327099014,-73.69572249449922
Cong Chasidei Bobov Of Monsey,(845) 352-3928,https://www.yellowpages.com/monsey-ny/mip/cong-chasidei-bobov-of-monsey-540817268,"Synagogues,Conservative Synagogues,Churches & Places of Worship",,20 Jill Ln,Monsey,NY,10952,41.1254193,-74.0635973
Chabad of Dumbo,(718) 362-0682,https://www.yellowpages.com/brooklyn-ny/mip/chabad-of-dumbo-484921285,Synagogues,http://www.chabadofdumbo.com,205 Plymouth St,Brooklyn,NY,11201,40.70382515,-73.98509222142255
Carlebach Shul,(212) 721-4872,https://www.yellowpages.com/new-york-ny/mip/carlebach-shul-728814,"Synagogues,Churches & Places of Worship",http://www.thecarlebachshul.org,305 W 79th St,New York,NY,10024,40.7847711,-73.98143424977678
6th Street Synagogue,(646) 861-3028,https://www.yellowpages.com/new-york-ny/mip/6th-street-synagogue-5119171,Synagogues,,325 E 6th St,New York,NY,10003,40.7270718,-73.98716487980269
Progressive Temple Beth Ahavat Sholom,(718) 436-5082,https://www.yellowpages.com/brooklyn-ny/mip/progressive-temple-beth-ahavat-sholom-459385949,"Synagogues,Reform Synagogues,Churches & Places of Worship",http://www.ptbas.org,1515 46th St,Brooklyn,NY,11219,40.63393189999999,-73.98534087004154
Temple Beth El,(814) 368-8204,https://www.yellowpages.com/bradford-pa/mip/temple-beth-el-458579444,"Synagogues,Reform Synagogues,Churches & Places of Worship",http://www.tbebradford.org,144 Clarence St,Bradford,PA,16701,41.944555515145204,-78.6524239068367
Greenwich Reform Synagogue,(203) 629-0018,https://www.yellowpages.com/cos-cob-ct/mip/greenwich-reform-synagogue-540163057,Synagogues,http://www.grs.org,92 Orchard St,Cos Cob,CT,6807,41.0457959414052,-73.60187045130472
Young Israel Of Merrick,(516) 378-2573,https://www.yellowpages.com/merrick-ny/mip/young-israel-of-merrick-3209257,"Synagogues,Churches & Places of Worship",http://www.yimerrick.org,107 Hewlett Ave,Merrick,NY,11566,40.65984011111111,-73.54802894444444
Congregation Bnai Jacob,(201) 435-5725,https://www.yellowpages.com/jersey-city-nj/mip/congregation-bnai-jacob-1667800,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.bnaijacobjc.com,176 W Side Ave,Jersey City,NJ,7305,40.710266499999996,-74.09405366666667
Sim Shalom,(917) 407-0477,https://www.yellowpages.com/new-york-ny/mip/sim-shalom-484258379,Synagogues,http://www.simshalom.com,54 Riverside Dr,New York,NY,10024,40.7841113,-73.9829706
Young Israel Of Co-Op City,(718) 671-2300,https://www.yellowpages.com/bronx-ny/mip/young-israel-of-co-op-city-460551747,"Synagogues,Churches & Places of Worship",,147 Dreiser Loop,Bronx,NY,10475,40.87652465725231,-73.82983376877372
Congregation Tehilas Moshe,(718) 222-5678,https://www.yellowpages.com/brooklyn-ny/mip/congregation-tehilas-moshe-459103747,"Synagogues,Religious Organizations",,215 Middleton St,Brooklyn,NY,11206,40.70428725,-73.94944997042478
Chabad Lubavitch Of Litchfield,(860) 567-2796,https://www.yellowpages.com/litchfield-ct/mip/chabad-lubavitch-of-litchfield-460301685,"Synagogues,Churches & Places of Worship",http://www.jewishlitchfield.org,7 Village Green Dr,Litchfield,CT,6759,41.747319,-73.1887243
Yorktown Jewish Center,(914) 245-2324,https://www.yellowpages.com/yorktown-heights-ny/mip/yorktown-jewish-center-10740162,"Synagogues,Churches & Places of Worship",,2966 Crompond Rd,Yorktown Heights,NY,10598,41.293426,-73.81566
Temple Sholom,(845) 794-8731,https://www.yellowpages.com/monticello-ny/mip/temple-sholom-462785537,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.templesholomny.org,5 E Dillon Rd,Monticello,NY,12701,41.65241076588449,-74.69812451561681
Congregation Kneseth Israel,(718) 327-0500,https://www.yellowpages.com/far-rockaway-ny/mip/congregation-kneseth-israel-8307665,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.whiteshul.com,728 Empire Ave,Far Rockaway,NY,11691,40.605625,-73.744682
Beth Shalom E H Congregation Inc,(718) 453-7302,https://www.yellowpages.com/brooklyn-ny/mip/beth-shalom-e-h-congregation-inc-7234735,"Synagogues,Churches & Places of Worship,Religious Organizations",,730 Willoughby Ave,Brooklyn,NY,11206,40.69472665,-73.93979639453711
Mikvah Israel Of Boro PK,(718) 871-6866,https://www.yellowpages.com/brooklyn-ny/mip/mikvah-israel-of-boro-pk-12168491,Synagogues,,1351 46th St,Brooklyn,NY,11219,40.63610155,-73.98885345637798
Chabad Of Bronxville,(914) 458-2441,https://www.yellowpages.com/bronxville-ny/mip/chabad-of-bronxville-505138841,Synagogues,http://www.jewishbronxville.com,1 Stone Pl Ste 303,Bronxville,NY,10708,40.9381544,-73.8320784
Congregation Shomrei Emunah,(718) 851-8586,https://www.yellowpages.com/brooklyn-ny/mip/congregation-shomrei-emunah-3473645,"Synagogues,Religious Organizations,Churches & Places of Worship",,5202 14th Ave,Brooklyn,NY,11219,40.6320342,-73.99208041501785
Kahal Shaarel Tefillah,(845) 426-6600,https://www.yellowpages.com/monsey-ny/mip/kahal-shaarel-tefillah-10779006,"Synagogues,Conservative Synagogues,Churches & Places of Worship",,7 Nelson Rd,Monsey,NY,10952,41.117974,-74.082894
Ror-Hachaim Congregation,(718) 761-8551,https://www.yellowpages.com/staten-island-ny/mip/ror-hachaim-congregation-12999682,Synagogues,,321 Harold St,Staten Island,NY,10314,40.60159335,-74.13209688766678
Temple Beth Haverim,(201) 512-1983,https://www.yellowpages.com/mahwah-nj/mip/temple-beth-haverim-7886630,"Synagogues,Churches & Places of Worship",http://bethhaverim.org,280 Ramapo Valley Rd,Mahwah,NJ,7430,41.0805582,-74.1818777
Chabad Buy The Case,(973) 484-1117,https://www.yellowpages.com/harrison-nj/mip/chabad-buy-the-case-9154818,Synagogues,,1 Cape May St,Harrison,NJ,7029,40.735279,-74.155232
Kollel & Avreichim Lawrence Far Rockaway Comm Kollel,(718) 471-5082,https://www.yellowpages.com/far-rockaway-ny/mip/kollel-avreichim-lawrence-far-rockaway-comm-kollel-7506671,"Synagogues,Churches & Places of Worship",,1204 Beach 12th St,Far Rockaway,NY,11691,40.606928,-73.74744
Temple Emanuel At Parkchester,(718) 828-3400,https://www.yellowpages.com/bronx-ny/mip/temple-emanuel-at-parkchester-468278136,"Synagogues,Churches & Places of Worship",,2930 Wallace Ave,Bronx,NY,10467,40.8689396,-73.8641628
City Congregation for Humanistic Judaism,(212) 213-1002,https://www.yellowpages.com/new-york-ny/mip/city-congregation-for-humanistic-judaism-12098205,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.citycongregation.org,,New York,NY,10001,40.728713,-74.0050895
Congregation Bnai Jehuda,(212) 249-0766,https://www.yellowpages.com/new-york-ny/mip/congregation-bnai-jehuda-29617300,Synagogues,http://www.yorkvilleshul.com,352 E 78th St,New York,NY,10075,40.77172395,-73.95390724761229
Congregation Sons Of Israel,(516) 374-0655,https://www.yellowpages.com/woodmere-ny/mip/congregation-sons-of-israel-453412804,"Synagogues,Churches & Places of Worship,Religious Organizations",http://csoiwoodmere.com,111 Irving Pl,Woodmere,NY,11598,40.63184777551021,-73.7092301632653
Chabad of Wall Street,(212) 786-0068,https://www.yellowpages.com/new-york-ny/mip/chabad-of-wall-street-14222741,Synagogues,,139 Fulton St,New York,NY,10038,40.7103635,-74.0077635
Congregation Beth El,(203) 838-2710,https://www.yellowpages.com/norwalk-ct/mip/congregation-beth-el-10231591,"Synagogues,Conservative Synagogues",http://congbethel.org,109 East Ave,Norwalk,CT,6851,41.11497575,-73.40715049050868
Netivot Israel Kollei,(718) 998-2534,https://www.yellowpages.com/brooklyn-ny/mip/netivot-israel-kollei-1276342,"Synagogues,Churches & Places of Worship",,1617 Ocean Pkwy,Brooklyn,NY,11223,40.6089256,-73.9671001
Temple Adas Israel,(631) 725-0904,https://www.yellowpages.com/sag-harbor-ny/mip/temple-adas-israel-462759032,"Synagogues,Churches & Places of Worship",https://templeadasisrael.org,30 Atlantic Ave,Sag Harbor,NY,11963,40.9963898,-72.29059554690605
Congregation Bais Yitzchok Chevrah Thilim,(908) 354-4789,https://www.yellowpages.com/elizabeth-nj/mip/congregation-bais-yitzchok-chevrah-thilim-14675338,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.baisyitzchok.org,153 Bellevue St,Elizabeth,NJ,7202,40.6609502,-74.23624826666666
Congregation Bais Medrash Ateres Yisroel,(718) 327-7415,https://www.yellowpages.com/far-rockaway-ny/mip/congregation-bais-medrash-ateres-yisroel-462441538,"Synagogues,Religious Organizations,Churches & Places of Worship",,728 Empire Ave,Far Rockaway,NY,11691,40.605625,-73.744682
Congregation Shomray Hadath,(607) 732-7410,https://www.yellowpages.com/elmira-ny/mip/congregation-shomray-hadath-541043700,"Synagogues,Churches & Places of Worship,Religious Organizations",https://www.kolamielmira.org,1008 W Water St,Elmira,NY,14905,42.080326,-76.833029
Beit Shalom,(315) 733-2867,https://www.yellowpages.com/clinton-ny/mip/beit-shalom-548289243,"Synagogues,Messianic Synagogues",,49 Franklin Ave,Clinton,NY,13323,43.0420169,-75.3852675
More Joy Ministries Inc,(718) 989-1229,https://www.yellowpages.com/middle-village-ny/mip/more-joy-ministries-inc-542137391,"Synagogues,Religious Organizations",,6119 Fresh Pond Rd,Middle Village,NY,11379,40.7131576,-73.9007453
Congregation Shalom,(516) 484-4113,https://www.yellowpages.com/roslyn-heights-ny/mip/congregation-shalom-29593465,Synagogues,,261 Locust Ln,Roslyn Heights,NY,11577,40.786718,-73.634387
Congregation Ahavas Torah,(718) 338-0500,https://www.yellowpages.com/brooklyn-ny/mip/congregation-ahavas-torah-462884064,"Synagogues,Churches & Places of Worship",,1655 E 24th St,Brooklyn,NY,11229,40.6100334,-73.94928620567319
Congregation Ahavath Achim Anshei Canarsie,(718) 272-2888,https://www.yellowpages.com/brooklyn-ny/mip/congregation-ahavath-achim-anshei-canarsie-15092021,"Synagogues,Churches & Places of Worship,Religious Organizations",,9420 Glenwood Rd,Brooklyn,NY,11236,40.6438599,-73.9040191
Synagogue Agudath Achim,(501) 225-1683,https://www.yellowpages.com/little-rock-ar/mip/synagogue-agudath-achim-2534137,"Synagogues,Churches & Places of Worship",http://www.lrsynagogue.org,7901 W Capitol Ave,Little Rock,AR,72205,34.74942784707606,-92.36558642981915
Congregation Ohr Boruchai,(718) 275-5452,https://www.yellowpages.com/rego-park-ny/mip/congregation-ohr-boruchai-2919159,"Synagogues,Religious Organizations",,9014 63rd Dr,Rego Park,NY,11374,40.72676,-73.864514
Dov Revel Synagogue,(347) 448-1388,https://www.yellowpages.com/forest-hills-ny/mip/dov-revel-synagogue-462982194,Synagogues,http://dovrevel.org,7102 113th St,Forest Hills,NY,11375,40.7195942,-73.8448553
Ahavath Gerim Synagogue Jewish Sacred Society,(802) 862-3001,https://www.yellowpages.com/burlington-vt/mip/ahavath-gerim-synagogue-jewish-sacred-society-459149689,"Synagogues,Churches & Places of Worship",,168 Archibald St,Burlington,VT,5401,44.488179,-73.2067654
Jewish Centre Of The Hamptons,(631) 324-9858,https://www.yellowpages.com/east-hampton-ny/mip/jewish-centre-of-the-hamptons-10657543,"Synagogues,Religious Organizations,Churches & Places of Worship",http://jcoh.org,East Hampton 11937,East Hampton,NY,11937,40.9650535,-72.1935105
